concept,fiscal_year,period_end,value,unit
InvestmentIncome,1996,1996-12-31,136000000.0,CNY
InvestmentIncome,1997,1997-12-31,82258100.0,CNY
InvestmentIncome,1998,1998-12-31,14427900.0,CNY
InvestmentIncome,1999,1999-12-31,138000000.0,CNY
InvestmentIncome,2000,2000-12-31,78875100.0,CNY
InvestmentIncome,2001,2001-12-31,112999999.99999999,CNY
InvestmentIncome,2002,2002-12-31,43508500.0,CNY
InvestmentIncome,2003,2003-12-31,26136300.0,CNY
InvestmentIncome,2004,2004-12-31,41589300.0,CNY
InvestmentIncome,2005,2005-12-31,58988200.0,CNY
InvestmentIncome,2006,2006-12-31,133000000.0,CNY
InvestmentIncome,2007,2007-12-31,467000000.0,CNY
InvestmentIncome,2008,2008-12-31,264600.0,CNY
InvestmentIncome,2009,2009-12-31,246000000.0,CNY
InvestmentIncome,2010,2010-12-31,273000000.0,CNY
InvestmentIncome,2011,2011-12-31,305000000.0,CNY
InvestmentIncome,2012,2012-12-31,298000000.0,CNY
InvestmentIncome,2013,2013-12-31,551000000.0,CNY
InvestmentIncome,2014,2014-12-31,482000000.0,CNY
InvestmentIncome,2015,2015-12-31,992000000.0,CNY
InvestmentIncome,2016,2016-12-31,405000000.0,CNY
InvestmentIncome,2017,2017-12-31,331000000.0,CNY
InvestmentIncome,2018,2018-12-31,463999999.99999994,CNY
InvestmentIncome,2019,2019-12-31,128000000.0,CNY
InvestmentIncome,2020,2020-12-31,548000000.0,CNY
InvestmentIncome,2021,2021-12-31,889000000.0,CNY
InvestmentIncome,2022,2022-12-31,1131000000.0,CNY
InvestmentIncome,2023,2023-12-31,190000000.0,CNY
InvestmentIncome,2024,2024-12-31,177000000.0,CNY
InvestmentIncome,2025,2025-12-31,136000000.0,CNY
Liabilities,1991,1991-12-31,227999999.99999997,CNY
Liabilities,1992,1992-12-31,892000000.0,CNY
Liabilities,1993,1993-12-31,1725000000.0,CNY
Liabilities,1994,1994-12-31,3281000000.0,CNY
Liabilities,1995,1995-12-31,4161000000.0,CNY
Liabilities,1996,1996-12-31,3117000000.0,CNY
Liabilities,1997,1997-12-31,3259000000.0000005,CNY
Liabilities,1998,1998-12-31,3525000000.0,CNY
Liabilities,1999,1999-12-31,3554999999.9999995,CNY
Liabilities,2000,2000-12-31,3268000000.0,CNY
Liabilities,2001,2001-12-31,2746000000.0,CNY
Liabilities,2002,2002-12-31,2841000000.0,CNY
Liabilities,2003,2003-12-31,2951000000.0,CNY
Liabilities,2004,2004-12-31,3296000000.0,CNY
Liabilities,2005,2005-12-31,3176000000.0,CNY
Liabilities,2006,2006-12-31,3586000000.0,CNY
Liabilities,2007,2007-12-31,3453000000.0,CNY
Liabilities,2008,2008-12-31,3589000000.0,CNY
Liabilities,2009,2009-12-31,4517000000.0,CNY
Liabilities,2010,2010-12-31,6311000000.0,CNY
Liabilities,2011,2011-12-31,7665000000.000001,CNY
Liabilities,2012,2012-12-31,8478000000.0,CNY
Liabilities,2013,2013-12-31,8559000000.0,CNY
Liabilities,2014,2014-12-31,9261000000.0,CNY
Liabilities,2015,2015-12-31,11560000000.0,CNY
Liabilities,2016,2016-12-31,13488000000.0,CNY
Liabilities,2017,2017-12-31,17163999999.999998,CNY
Liabilities,2018,2018-12-31,19399000000.0,CNY
Liabilities,2019,2019-12-31,19502000000.0,CNY
Liabilities,2020,2020-12-31,18611000000.0,CNY
Liabilities,2021,2021-12-31,21414000000.0,CNY
Liabilities,2022,2022-12-31,33549000000.0,CNY
Liabilities,2023,2023-12-31,29077000000.0,CNY
Liabilities,2024,2024-12-31,32058999999.999996,CNY
Liabilities,2025,2025-12-31,33991000000.000004,CNY
LongTermDebtNoncurrent,1991,1991-12-31,7550000.0,CNY
LongTermDebtNoncurrent,1992,1992-12-31,150000000.0,CNY
LongTermDebtNoncurrent,1993,1993-12-31,117000000.0,CNY
LongTermDebtNoncurrent,1994,1994-12-31,85669900.0,CNY
LongTermDebtNoncurrent,1995,1995-12-31,75631200.0,CNY
LongTermDebtNoncurrent,1996,1996-12-31,50452299.99999999,CNY
LongTermDebtNoncurrent,1997,1997-12-31,200999999.99999997,CNY
LongTermDebtNoncurrent,1998,1998-12-31,386000000.0,CNY
LongTermDebtNoncurrent,1999,1999-12-31,126000000.0,CNY
LongTermDebtNoncurrent,2000,2000-12-31,103000000.0,CNY
LongTermDebtNoncurrent,2001,2001-12-31,12306000.0,CNY
LongTermDebtNoncurrent,2002,2002-12-31,516000000.0,CNY
LongTermDebtNoncurrent,2003,2003-12-31,564000000.0,CNY
LongTermDebtNoncurrent,2004,2004-12-31,433000000.0,CNY
LongTermDebtNoncurrent,2005,2005-12-31,342000000.0,CNY
LongTermDebtNoncurrent,2006,2006-12-31,634000000.0,CNY
LongTermDebtNoncurrent,2007,2007-12-31,1101000000.0,CNY
LongTermDebtNoncurrent,2008,2008-12-31,996000000.0000001,CNY
LongTermDebtNoncurrent,2009,2009-12-31,1630999999.9999998,CNY
LongTermDebtNoncurrent,2010,2010-12-31,2677000000.0,CNY
LongTermDebtNoncurrent,2011,2011-12-31,2825000000.0,CNY
LongTermDebtNoncurrent,2012,2012-12-31,1680999999.9999998,CNY
LongTermDebtNoncurrent,2013,2013-12-31,1152000000.0,CNY
LongTermDebtNoncurrent,2014,2014-12-31,1111000000.0,CNY
LongTermDebtNoncurrent,2015,2015-12-31,1240000000.0,CNY
LongTermDebtNoncurrent,2016,2016-12-31,1090000000.0,CNY
LongTermDebtNoncurrent,2017,2017-12-31,975000000.0,CNY
LongTermDebtNoncurrent,2018,2018-12-31,1698000000.0,CNY
LongTermDebtNoncurrent,2019,2019-12-31,1673999999.9999998,CNY
LongTermDebtNoncurrent,2020,2020-12-31,1544000000.0,CNY
LongTermDebtNoncurrent,2021,2021-12-31,1934000000.0,CNY
LongTermDebtNoncurrent,2022,2022-12-31,4930000000.0,CNY
LongTermDebtNoncurrent,2023,2023-12-31,9218000000.0,CNY
LongTermDebtNoncurrent,2024,2024-12-31,12043000000.0,CNY
LongTermDebtNoncurrent,2025,2025-12-31,13988000000.0,CNY
MinorityInterestIncome,1991,1991-12-31,0.0,CNY
MinorityInterestIncome,1992,1992-12-31,681100.0,CNY
MinorityInterestIncome,1993,1993-12-31,226600.0,CNY
MinorityInterestIncome,1994,1994-12-31,214300.0,CNY
MinorityInterestIncome,1995,1995-12-31,272500.0,CNY
MinorityInterestIncome,1996,1996-12-31,15641500.0,CNY
MinorityInterestIncome,1997,1997-12-31,9235100.0,CNY
MinorityInterestIncome,1998,1998-12-31,12922200.0,CNY
MinorityInterestIncome,1999,1999-12-31,15980500.0,CNY
MinorityInterestIncome,2000,2000-12-31,14933800.000000002,CNY
MinorityInterestIncome,2001,2001-12-31,16496800.0,CNY
MinorityInterestIncome,2002,2002-12-31,21022000.0,CNY
MinorityInterestIncome,2003,2003-12-31,24733900.0,CNY
MinorityInterestIncome,2004,2004-12-31,37902000.0,CNY
MinorityInterestIncome,2005,2005-12-31,42193700.0,CNY
MinorityInterestIncome,2006,2006-12-31,55571200.0,CNY
MinorityInterestIncome,2007,2007-12-31,101000000.0,CNY
MinorityInterestIncome,2008,2008-12-31,71163800.0,CNY
MinorityInterestIncome,2009,2009-12-31,155000000.0,CNY
MinorityInterestIncome,2010,2010-12-31,115999999.99999999,CNY
MinorityInterestIncome,2011,2011-12-31,111000000.00000001,CNY
MinorityInterestIncome,2012,2012-12-31,147000000.0,CNY
MinorityInterestIncome,2013,2013-12-31,152000000.0,CNY
MinorityInterestIncome,2014,2014-12-31,169000000.0,CNY
MinorityInterestIncome,2015,2015-12-31,177000000.0,CNY
MinorityInterestIncome,2016,2016-12-31,186000000.0,CNY
MinorityInterestIncome,2017,2017-12-31,190000000.0,CNY
MinorityInterestIncome,2018,2018-12-31,451000000.0,CNY
MinorityInterestIncome,2019,2019-12-31,411000000.00000006,CNY
MinorityInterestIncome,2020,2020-12-31,405999999.99999994,CNY
MinorityInterestIncome,2021,2021-12-31,724000000.0,CNY
MinorityInterestIncome,2022,2022-12-31,1311000000.0,CNY
MinorityInterestIncome,2023,2023-12-31,924000000.0,CNY
MinorityInterestIncome,2024,2024-12-31,860000000.0,CNY
MinorityInterestIncome,2025,2025-12-31,1147000000.0,CNY
NetCashProvidedByUsedInOperatingActivities,1991,1991-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1992,1992-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1993,1993-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1994,1994-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1995,1995-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1996,1996-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1997,1997-12-31,nan,CNY
NetCashProvidedByUsedInOperatingActivities,1998,1998-12-31,-143430645.0,CNY
NetCashProvidedByUsedInOperatingActivities,1999,1999-12-31,-33397398.41,CNY
NetCashProvidedByUsedInOperatingActivities,2000,2000-12-31,141177901.45,CNY
NetCashProvidedByUsedInOperatingActivities,2001,2001-12-31,240861504.23,CNY
NetCashProvidedByUsedInOperatingActivities,2002,2002-12-31,99430276.58,CNY
NetCashProvidedByUsedInOperatingActivities,2003,2003-12-31,66656017.66,CNY
NetCashProvidedByUsedInOperatingActivities,2004,2004-12-31,145639175.28,CNY
NetCashProvidedByUsedInOperatingActivities,2005,2005-12-31,507688505.83,CNY
NetCashProvidedByUsedInOperatingActivities,2006,2006-12-31,275397258.41,CNY
NetCashProvidedByUsedInOperatingActivities,2007,2007-12-31,-97865845.75,CNY
NetCashProvidedByUsedInOperatingActivities,2008,2008-12-31,418099471.08,CNY
NetCashProvidedByUsedInOperatingActivities,2009,2009-12-31,635257941.52,CNY
NetCashProvidedByUsedInOperatingActivities,2010,2010-12-31,-586348316.97,CNY
NetCashProvidedByUsedInOperatingActivities,2011,2011-12-31,-828162002.35,CNY
NetCashProvidedByUsedInOperatingActivities,2012,2012-12-31,350725776.37,CNY
NetCashProvidedByUsedInOperatingActivities,2013,2013-12-31,80419461.43,CNY
NetCashProvidedByUsedInOperatingActivities,2014,2014-12-31,474634829.06,CNY
NetCashProvidedByUsedInOperatingActivities,2015,2015-12-31,12586391.58,CNY
NetCashProvidedByUsedInOperatingActivities,2016,2016-12-31,-12161653.84,CNY
NetCashProvidedByUsedInOperatingActivities,2017,2017-12-31,390907160.93,CNY
NetCashProvidedByUsedInOperatingActivities,2018,2018-12-31,2722841990.04,CNY
NetCashProvidedByUsedInOperatingActivities,2019,2019-12-31,1337727570.11,CNY
NetCashProvidedByUsedInOperatingActivities,2020,2020-12-31,655142169.9,CNY
NetCashProvidedByUsedInOperatingActivities,2021,2021-12-31,-279272690.5,CNY
NetCashProvidedByUsedInOperatingActivities,2022,2022-12-31,290476146.61,CNY
NetCashProvidedByUsedInOperatingActivities,2023,2023-12-31,5961670281.05,CNY
NetCashProvidedByUsedInOperatingActivities,2024,2024-12-31,1662423468.08,CNY
NetCashProvidedByUsedInOperatingActivities,2025,2025-12-31,1161546515.34,CNY
NetIncomeLoss,1991,1991-12-31,80136100.0,CNY
NetIncomeLoss,1992,1992-12-31,234000000.0,CNY
NetIncomeLoss,1993,1993-12-31,421000000.0,CNY
NetIncomeLoss,1994,1994-12-31,433000000.0,CNY
NetIncomeLoss,1995,1995-12-31,153000000.0,CNY
NetIncomeLoss,1996,1996-12-31,40847500.0,CNY
NetIncomeLoss,1997,1997-12-31,3366000.0,CNY
NetIncomeLoss,1998,1998-12-31,-487000000.0,CNY
NetIncomeLoss,1999,1999-12-31,30873400.0,CNY
NetIncomeLoss,2000,2000-12-31,34931900.0,CNY
NetIncomeLoss,2001,2001-12-31,26624200.0,CNY
NetIncomeLoss,2002,2002-12-31,13580900.0,CNY
NetIncomeLoss,2003,2003-12-31,12910000.0,CNY
NetIncomeLoss,2004,2004-12-31,-114999999.99999999,CNY
NetIncomeLoss,2005,2005-12-31,71804400.0,CNY
NetIncomeLoss,2006,2006-12-31,136000000.0,CNY
NetIncomeLoss,2007,2007-12-31,229999999.99999997,CNY
NetIncomeLoss,2008,2008-12-31,200000000.0,CNY
NetIncomeLoss,2009,2009-12-31,252999999.99999997,CNY
NetIncomeLoss,2010,2010-12-31,325000000.0,CNY
NetIncomeLoss,2011,2011-12-31,270000000.0,CNY
NetIncomeLoss,2012,2012-12-31,160000000.0,CNY
NetIncomeLoss,2013,2013-12-31,292000000.0,CNY
NetIncomeLoss,2014,2014-12-31,303000000.0,CNY
NetIncomeLoss,2015,2015-12-31,750000000.0,CNY
NetIncomeLoss,2016,2016-12-31,233000000.0,CNY
NetIncomeLoss,2017,2017-12-31,133000000.0,CNY
NetIncomeLoss,2018,2018-12-31,214000000.0,CNY
NetIncomeLoss,2019,2019-12-31,301000000.0,CNY
NetIncomeLoss,2020,2020-12-31,662000000.0,CNY
NetIncomeLoss,2021,2021-12-31,1036000000.0,CNY
NetIncomeLoss,2022,2022-12-31,1157000000.0,CNY
NetIncomeLoss,2023,2023-12-31,756000000.0,CNY
NetIncomeLoss,2024,2024-12-31,173000000.0,CNY
NetIncomeLoss,2025,2025-12-31,202999999.99999997,CNY
NetIncomeLossTotal,1991,1991-12-31,80136100.0,CNY
NetIncomeLossTotal,1992,1992-12-31,235000000.0,CNY
NetIncomeLossTotal,1993,1993-12-31,421000000.0,CNY
NetIncomeLossTotal,1994,1994-12-31,433000000.0,CNY
NetIncomeLossTotal,1995,1995-12-31,153000000.0,CNY
NetIncomeLossTotal,1996,1996-12-31,56489000.0,CNY
NetIncomeLossTotal,1997,1997-12-31,12601199.999999998,CNY
NetIncomeLossTotal,1998,1998-12-31,-475000000.0,CNY
NetIncomeLossTotal,1999,1999-12-31,46853800.0,CNY
NetIncomeLossTotal,2000,2000-12-31,49865700.0,CNY
NetIncomeLossTotal,2001,2001-12-31,43121000.0,CNY
NetIncomeLossTotal,2002,2002-12-31,34602900.0,CNY
NetIncomeLossTotal,2003,2003-12-31,37643900.0,CNY
NetIncomeLossTotal,2004,2004-12-31,-77489900.0,CNY
NetIncomeLossTotal,2005,2005-12-31,113999999.99999999,CNY
NetIncomeLossTotal,2006,2006-12-31,191000000.0,CNY
NetIncomeLossTotal,2007,2007-12-31,332000000.0,CNY
NetIncomeLossTotal,2008,2008-12-31,272000000.0,CNY
NetIncomeLossTotal,2009,2009-12-31,409000000.0,CNY
NetIncomeLossTotal,2010,2010-12-31,442000000.0,CNY
NetIncomeLossTotal,2011,2011-12-31,380000000.0,CNY
NetIncomeLossTotal,2012,2012-12-31,307000000.0,CNY
NetIncomeLossTotal,2013,2013-12-31,444000000.00000006,CNY
NetIncomeLossTotal,2014,2014-12-31,473000000.00000006,CNY
NetIncomeLossTotal,2015,2015-12-31,927000000.0,CNY
NetIncomeLossTotal,2016,2016-12-31,419000000.00000006,CNY
NetIncomeLossTotal,2017,2017-12-31,323000000.0,CNY
NetIncomeLossTotal,2018,2018-12-31,665000000.0,CNY
NetIncomeLossTotal,2019,2019-12-31,712000000.0,CNY
NetIncomeLossTotal,2020,2020-12-31,1068000000.0,CNY
NetIncomeLossTotal,2021,2021-12-31,1759000000.0,CNY
NetIncomeLossTotal,2022,2022-12-31,2468000000.0,CNY
NetIncomeLossTotal,2023,2023-12-31,1680999999.9999998,CNY
NetIncomeLossTotal,2024,2024-12-31,1032000000.0,CNY
NetIncomeLossTotal,2025,2025-12-31,1350000000.0,CNY
OperatingIncomeLoss,1991,1991-12-31,101000000.0,CNY
OperatingIncomeLoss,1992,1992-12-31,252999999.99999997,CNY
OperatingIncomeLoss,1993,1993-12-31,459000000.0,CNY
OperatingIncomeLoss,1994,1994-12-31,451999999.99999994,CNY
OperatingIncomeLoss,1995,1995-12-31,176000000.0,CNY
OperatingIncomeLoss,1996,1996-12-31,70242600.0,CNY
OperatingIncomeLoss,1997,1997-12-31,5432200.0,CNY
OperatingIncomeLoss,1998,1998-12-31,-443000000.0,CNY
OperatingIncomeLoss,1999,1999-12-31,55981700.0,CNY
OperatingIncomeLoss,2000,2000-12-31,33859800.0,CNY
OperatingIncomeLoss,2001,2001-12-31,17618000.0,CNY
OperatingIncomeLoss,2002,2002-12-31,36324900.0,CNY
OperatingIncomeLoss,2003,2003-12-31,72202900.0,CNY
OperatingIncomeLoss,2004,2004-12-31,114999999.99999999,CNY
OperatingIncomeLoss,2005,2005-12-31,154000000.0,CNY
OperatingIncomeLoss,2006,2006-12-31,252999999.99999997,CNY
OperatingIncomeLoss,2007,2007-12-31,391000000.0,CNY
OperatingIncomeLoss,2008,2008-12-31,359000000.0,CNY
OperatingIncomeLoss,2009,2009-12-31,499000000.0,CNY
OperatingIncomeLoss,2010,2010-12-31,524000000.0,CNY
OperatingIncomeLoss,2011,2011-12-31,491000000.0,CNY
OperatingIncomeLoss,2012,2012-12-31,378000000.0,CNY
OperatingIncomeLoss,2013,2013-12-31,473000000.00000006,CNY
OperatingIncomeLoss,2014,2014-12-31,547000000.0,CNY
OperatingIncomeLoss,2015,2015-12-31,1100000000.0,CNY
OperatingIncomeLoss,2016,2016-12-31,451999999.99999994,CNY
OperatingIncomeLoss,2017,2017-12-31,357000000.0,CNY
OperatingIncomeLoss,2018,2018-12-31,1073000000.0,CNY
OperatingIncomeLoss,2019,2019-12-31,1148000000.0,CNY
OperatingIncomeLoss,2020,2020-12-31,1406000000.0,CNY
OperatingIncomeLoss,2021,2021-12-31,2151000000.0,CNY
OperatingIncomeLoss,2022,2022-12-31,2874000000.0,CNY
OperatingIncomeLoss,2023,2023-12-31,2212000000.0,CNY
OperatingIncomeLoss,2024,2024-12-31,1418000000.0,CNY
OperatingIncomeLoss,2025,2025-12-31,1696000000.0,CNY
OtherOperatingIncome,1991,1991-12-31,0.0,CNY
OtherOperatingIncome,1992,1992-12-31,0.0,CNY
OtherOperatingIncome,1993,1993-12-31,0.0,CNY
OtherOperatingIncome,1994,1994-12-31,0.0,CNY
OtherOperatingIncome,1995,1995-12-31,0.0,CNY
OtherOperatingIncome,1996,1996-12-31,0.0,CNY
OtherOperatingIncome,1997,1997-12-31,0.0,CNY
OtherOperatingIncome,1998,1998-12-31,0.0,CNY
OtherOperatingIncome,1999,1999-12-31,0.0,CNY
OtherOperatingIncome,2000,2000-12-31,0.0,CNY
OtherOperatingIncome,2001,2001-12-31,0.0,CNY
OtherOperatingIncome,2002,2002-12-31,0.0,CNY
OtherOperatingIncome,2003,2003-12-31,0.0,CNY
OtherOperatingIncome,2004,2004-12-31,0.0,CNY
OtherOperatingIncome,2005,2005-12-31,0.0,CNY
OtherOperatingIncome,2006,2006-12-31,0.0,CNY
OtherOperatingIncome,2007,2007-12-31,0.0,CNY
OtherOperatingIncome,2008,2008-12-31,0.0,CNY
OtherOperatingIncome,2009,2009-12-31,0.0,CNY
OtherOperatingIncome,2010,2010-12-31,0.0,CNY
OtherOperatingIncome,2011,2011-12-31,0.0,CNY
OtherOperatingIncome,2012,2012-12-31,0.0,CNY
OtherOperatingIncome,2013,2013-12-31,0.0,CNY
OtherOperatingIncome,2014,2014-12-31,0.0,CNY
OtherOperatingIncome,2015,2015-12-31,0.0,CNY
OtherOperatingIncome,2016,2016-12-31,0.0,CNY
OtherOperatingIncome,2017,2017-12-31,67434900.0,CNY
OtherOperatingIncome,2018,2018-12-31,97375700.0,CNY
OtherOperatingIncome,2019,2019-12-31,168000000.0,CNY
OtherOperatingIncome,2020,2020-12-31,192000000.0,CNY
OtherOperatingIncome,2021,2021-12-31,197000000.0,CNY
OtherOperatingIncome,2022,2022-12-31,215000000.0,CNY
OtherOperatingIncome,2023,2023-12-31,333000000.0,CNY
OtherOperatingIncome,2024,2024-12-31,244000000.0,CNY
OtherOperatingIncome,2025,2025-12-31,279000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,1998,1998-12-31,94836900.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,1999,1999-12-31,15283800.000000002,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2000,2000-12-31,29201900.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2001,2001-12-31,47236200.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2002,2002-12-31,34473300.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2003,2003-12-31,44991899.99999999,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2004,2004-12-31,81337100.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2005,2005-12-31,57735400.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2006,2006-12-31,98967600.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2007,2007-12-31,78616300.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2008,2008-12-31,151000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2009,2009-12-31,283000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2010,2010-12-31,210000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2011,2011-12-31,466000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2012,2012-12-31,639000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2013,2013-12-31,641000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2014,2014-12-31,643000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2015,2015-12-31,856000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2016,2016-12-31,944999999.9999999,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2017,2017-12-31,905000000.0000001,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2018,2018-12-31,1171000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2019,2019-12-31,681000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2020,2020-12-31,1033000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2021,2021-12-31,2011000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2022,2022-12-31,3689000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2023,2023-12-31,2889000000.0,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2024,2024-12-31,3927000000.0000005,CNY
PaymentsToAcquirePropertyPlantAndEquipment,2025,2025-12-31,2483000000.0,CNY
ResearchAndDevelopmentExpense,1991,1991-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1992,1992-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1993,1993-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1994,1994-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1995,1995-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1996,1996-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1997,1997-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1998,1998-12-31,0.0,CNY
ResearchAndDevelopmentExpense,1999,1999-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2000,2000-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2001,2001-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2002,2002-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2003,2003-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2004,2004-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2005,2005-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2006,2006-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2007,2007-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2008,2008-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2009,2009-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2010,2010-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2011,2011-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2012,2012-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2013,2013-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2014,2014-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2015,2015-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2016,2016-12-31,0.0,CNY
ResearchAndDevelopmentExpense,2017,2017-12-31,271000000.0,CNY
ResearchAndDevelopmentExpense,2018,2018-12-31,371000000.0,CNY
ResearchAndDevelopmentExpense,2019,2019-12-31,401000000.0,CNY
ResearchAndDevelopmentExpense,2020,2020-12-31,436000000.00000006,CNY
ResearchAndDevelopmentExpense,2021,2021-12-31,807000000.0,CNY
ResearchAndDevelopmentExpense,2022,2022-12-31,1508000000.0,CNY
ResearchAndDevelopmentExpense,2023,2023-12-31,1154000000.0,CNY
ResearchAndDevelopmentExpense,2024,2024-12-31,981000000.0,CNY
ResearchAndDevelopmentExpense,2025,2025-12-31,1052999999.9999999,CNY
Revenues,1991,1991-12-31,409000000.0,CNY
Revenues,1992,1992-12-31,773000000.0,CNY
Revenues,1993,1993-12-31,940000000.0,CNY
Revenues,1994,1994-12-31,1013000000.0000001,CNY
Revenues,1995,1995-12-31,741000000.0,CNY
Revenues,1996,1996-12-31,572000000.0,CNY
Revenues,1997,1997-12-31,714000000.0,CNY
Revenues,1998,1998-12-31,564000000.0,CNY
Revenues,1999,1999-12-31,859000000.0,CNY
Revenues,2000,2000-12-31,644000000.0,CNY
Revenues,2001,2001-12-31,849000000.0,CNY
Revenues,2002,2002-12-31,1019000000.0,CNY
Revenues,2003,2003-12-31,1284000000.0,CNY
Revenues,2004,2004-12-31,1544000000.0,CNY
Revenues,2005,2005-12-31,2055000000.0,CNY
Revenues,2006,2006-12-31,2520000000.0,CNY
Revenues,2007,2007-12-31,1948000000.0,CNY
Revenues,2008,2008-12-31,2892000000.0,CNY
Revenues,2009,2009-12-31,3269000000.0,CNY
Revenues,2010,2010-12-31,3217000000.0,CNY
Revenues,2011,2011-12-31,4065000000.0,CNY
Revenues,2012,2012-12-31,4025000000.0,CNY
Revenues,2013,2013-12-31,4154999999.9999995,CNY
Revenues,2014,2014-12-31,4311000000.0,CNY
Revenues,2015,2015-12-31,4895000000.0,CNY
Revenues,2016,2016-12-31,6450000000.0,CNY
Revenues,2017,2017-12-31,7070999999.999999,CNY
Revenues,2018,2018-12-31,11768000000.0,CNY
Revenues,2019,2019-12-31,12004000000.0,CNY
Revenues,2020,2020-12-31,10664000000.0,CNY
Revenues,2021,2021-12-31,17606000000.0,CNY
Revenues,2022,2022-12-31,32033000000.0,CNY
Revenues,2023,2023-12-31,30706000000.0,CNY
Revenues,2024,2024-12-31,20230000000.0,CNY
Revenues,2025,2025-12-31,23036000000.0,CNY
SellingExpense,1991,1991-12-31,12540200.0,CNY
SellingExpense,1992,1992-12-31,3905000.0,CNY
SellingExpense,1993,1993-12-31,19690300.0,CNY
SellingExpense,1994,1994-12-31,13118100.0,CNY
SellingExpense,1995,1995-12-31,19828500.0,CNY
SellingExpense,1996,1996-12-31,41824900.0,CNY
SellingExpense,1997,1997-12-31,51431000.0,CNY
SellingExpense,1998,1998-12-31,52750400.0,CNY
SellingExpense,1999,1999-12-31,65511300.0,CNY
SellingExpense,2000,2000-12-31,61993300.0,CNY
SellingExpense,2001,2001-12-31,79831300.0,CNY
SellingExpense,2002,2002-12-31,108000000.0,CNY
SellingExpense,2003,2003-12-31,128000000.0,CNY
SellingExpense,2004,2004-12-31,157000000.0,CNY
SellingExpense,2005,2005-12-31,213000000.0,CNY
SellingExpense,2006,2006-12-31,204999999.99999997,CNY
SellingExpense,2007,2007-12-31,204999999.99999997,CNY
SellingExpense,2008,2008-12-31,245000000.00000003,CNY
SellingExpense,2009,2009-12-31,317000000.0,CNY
SellingExpense,2010,2010-12-31,355000000.0,CNY
SellingExpense,2011,2011-12-31,412000000.0,CNY
SellingExpense,2012,2012-12-31,538000000.0,CNY
SellingExpense,2013,2013-12-31,548000000.0,CNY
SellingExpense,2014,2014-12-31,496000000.0,CNY
